CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Credit_Limit,Total_Trans_Amt,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
813967983,Existing Customer,44,F,2,College,Married,$40K - $60K,Blue,39,1701,4471,0.614,0.456
709952658,Existing Customer,46,F,3,Graduate,Unknown,Less than $40K,Blue,33,3025,4460,0.722,0.823
789631908,Existing Customer,51,M,4,High School,Single,$60K - $80K,Blue,45,3031,4690,0.7,0.59
789089958,Existing Customer,57,M,2,High School,Single,$60K - $80K,Silver,45,33211,3662,0.761,0
715847058,Attrited Customer,59,F,2,Uneducated,Divorced,Less than $40K,Blue,36,1863,2462,0.29,0.995
721269108,Existing Customer,45,F,5,Graduate,Single,Less than $40K,Blue,33,2288,4504,0.706,0.546
712770408,Attrited Customer,42,F,2,Graduate,Unknown,Less than $40K,Blue,36,3413,2285,0.429,0
767958933,Existing Customer,40,M,4,College,Married,$40K - $60K,Silver,34,15471,3993,0.674,0.083
779866458,Existing Customer,40,F,5,Uneducated,Married,Less than $40K,Blue,24,2038,3513,0.634,0.389
710752233,Attrited Customer,43,F,5,High School,Unknown,$40K - $60K,Blue,24,4430,2742,0.4,0.497
709813008,Existing Customer,44,F,3,High School,Unknown,Less than $40K,Blue,35,3398,4509,0.661,0.711
715146558,Attrited Customer,34,F,2,College,Married,Less than $40K,Blue,36,1696,2325,0.556,0
778606308,Attrited Customer,45,M,3,Uneducated,Divorced,$80K - $120K,Blue,25,6614,3016,0.645,0.284
710438358,Attrited Customer,42,F,1,Uneducated,Single,Less than $40K,Blue,35,3241,2152,0.303,0
718186233,Existing Customer,34,F,3,Uneducated,Single,Less than $40K,Blue,26,3234,3989,0.868,0.3
713822208,Attrited Customer,42,M,2,High School,Single,$60K - $80K,Blue,33,4836,1870,0.406,0.102
710466633,Existing Customer,55,F,3,High School,Married,Less than $40K,Blue,44,1438.3,4755,0.9,0
711153783,Existing Customer,44,F,3,Uneducated,Single,Less than $40K,Blue,36,1438.3,4173,1.188,0.376
718230933,Attrited Customer,45,M,4,Graduate,Single,Less than $40K,Blue,36,1438.3,1253,0.318,0.737
788885133,Existing Customer,57,F,3,College,Unknown,Less than $40K,Silver,42,12675,3912,0.575,0.191
711637458,Attrited Customer,44,F,3,High School,Single,Less than $40K,Blue,36,2228,2523,0.607,0
719532108,Existing Customer,40,F,5,High School,Married,Less than $40K,Blue,31,2813,4491,0.744,0.785
757643733,Existing Customer,42,F,2,Post-Graduate,Single,Less than $40K,Blue,35,3223,4916,0.717,0
715122858,Existing Customer,55,F,2,Graduate,Married,$40K - $60K,Blue,36,2653,5052,0.761,0
708384033,Attrited Customer,45,F,3,Uneducated,Married,Less than $40K,Blue,35,2745,2466,0.345,0.897
708273858,Existing Customer,40,M,3,Graduate,Divorced,$120K +,Blue,30,34516,3734,0.86,0
803952408,Existing Customer,52,F,3,Uneducated,Married,Less than $40K,Blue,47,2516,3987,0.54,0.591
778394358,Existing Customer,46,F,2,High School,Divorced,Less than $40K,Blue,26,1870,4347,0.76,0.955
787458783,Existing Customer,49,F,4,High School,Married,Less than $40K,Blue,35,3038,4784,0.694,0.702
720315933,Existing Customer,53,F,1,Uneducated,Single,Less than $40K,Blue,39,1982,5136,0.949,0.644
739828308,Existing Customer,55,M,3,Uneducated,Single,$120K +,Blue,48,3088,3906,0.659,0.564
714169908,Existing Customer,53,F,0,Graduate,Single,Less than $40K,Blue,34,1944,4921,0.907,0.586
709071408,Existing Customer,56,F,5,Graduate,Single,$40K - $60K,Blue,37,2607,4949,0.762,0.653
815830083,Existing Customer,53,F,3,Uneducated,Single,Less than $40K,Blue,48,1953,4253,0.8,0.622
715281933,Existing Customer,43,F,3,High School,Single,Less than $40K,Blue,36,1438.3,4401,0.698,0
717446208,Existing Customer,62,F,0,High School,Single,Less than $40K,Blue,36,3749,5083,0.643,0.528
715236783,Existing Customer,42,F,4,College,Divorced,$40K - $60K,Blue,36,3734,4792,0.74,0.674
715321983,Existing Customer,33,F,2,Doctorate,Married,$40K - $60K,Blue,36,2748,4314,1.027,0.679
717773433,Existing Customer,57,F,0,Graduate,Married,Less than $40K,Blue,45,2448,5464,0.607,0
778632933,Existing Customer,49,F,3,College,Married,Less than $40K,Blue,29,2548,4702,0.927,0.784
808527183,Existing Customer,46,F,3,College,Married,Less than $40K,Blue,41,1489,4669,0.741,0.637
710612583,Existing Customer,52,M,4,High School,Unknown,$60K - $80K,Blue,36,2597,5037,0.778,0.67
807173358,Existing Customer,56,F,0,Post-Graduate,Married,Less than $40K,Blue,51,3617,5416,0.9,0.243
778349883,Existing Customer,56,F,0,Uneducated,Single,Less than $40K,Blue,36,3219,4188,0.667,0.657
720592533,Attrited Customer,41,M,4,Graduate,Unknown,$80K - $120K,Blue,31,19782,2535,0.467,0.044
714668433,Existing Customer,51,F,4,Graduate,Single,Less than $40K,Blue,36,2522,4122,0.763,0.753
737962608,Existing Customer,48,F,4,College,Divorced,Less than $40K,Blue,41,3745,4550,0.857,0.672
778207083,Attrited Customer,53,M,4,Uneducated,Single,$80K - $120K,Blue,44,11561,2153,0.5,0.189
714142158,Existing Customer,59,F,0,Graduate,Married,Less than $40K,Blue,48,2120,3882,0.643,0.666
715390608,Existing Customer,45,F,5,Graduate,Married,Less than $40K,Blue,39,2867,5311,0.976,0.422
715243458,Existing Customer,45,F,2,Graduate,Single,$40K - $60K,Blue,36,2293,5047,0.679,0.569
715418508,Existing Customer,51,M,1,Uneducated,Single,$120K +,Blue,36,8671,4399,0.756,0.068
721167783,Existing Customer,54,M,4,High School,Single,$80K - $120K,Blue,39,7773,4272,1.029,0.317
715515333,Existing Customer,51,M,3,Graduate,Married,$120K +,Blue,42,7932,4024,0.614,0.27
806970033,Existing Customer,48,M,3,High School,Unknown,$40K - $60K,Blue,43,1753,4588,1.026,0.818
817337958,Existing Customer,48,F,5,Doctorate,Married,Less than $40K,Blue,33,5814,3796,1.056,0.202
788132208,Existing Customer,53,F,2,Graduate,Married,$40K - $60K,Blue,38,1989,5070,0.75,0.504
812653383,Existing Customer,55,F,1,College,Single,$40K - $60K,Blue,50,1843,4729,0.704,0.825
717114708,Existing Customer,34,F,0,Graduate,Married,$40K - $60K,Blue,26,2991,4414,0.878,0.612
767388783,Existing Customer,43,M,3,High School,Married,$60K - $80K,Blue,36,9560,4601,0.571,0
794719983,Attrited Customer,44,F,4,High School,Unknown,Less than $40K,Blue,38,2616,2576,0.5,0.958
778378983,Attrited Customer,54,F,1,Graduate,Single,Less than $40K,Blue,34,2939,2476,0.355,0.732
719971458,Existing Customer,49,M,5,Graduate,Single,$80K - $120K,Blue,41,5275,4213,1.114,0.282
721001883,Existing Customer,41,M,3,Uneducated,Married,$60K - $80K,Blue,30,1950,3357,0.88,0.83
718535733,Existing Customer,40,F,1,Uneducated,Divorced,Less than $40K,Blue,25,3758,4928,0.646,0.545
709253433,Existing Customer,50,F,2,Uneducated,Married,$40K - $60K,Blue,41,10946,2448,0.45,0.175
719797758,Existing Customer,56,F,1,High School,Single,Less than $40K,Blue,36,3422,4922,0.68,0.736
789420933,Existing Customer,39,F,2,Uneducated,Married,Less than $40K,Blue,30,3108,4130,0.706,0.25
709850508,Attrited Customer,33,F,2,Graduate,Married,Less than $40K,Blue,20,3202,2917,0.682,0
715335558,Existing Customer,43,F,5,Uneducated,Single,Less than $40K,Blue,36,1855,4191,0.761,0.489
711516783,Existing Customer,47,F,4,Uneducated,Married,$40K - $60K,Blue,36,2155,5441,0.717,0.519
798917883,Existing Customer,42,F,4,College,Single,Less than $40K,Blue,36,4150,4620,1.171,0.607
721525758,Existing Customer,45,M,5,Doctorate,Married,$80K - $120K,Blue,35,2226,4928,0.638,0.552
716249508,Existing Customer,48,F,5,High School,Married,$40K - $60K,Blue,36,1610,4243,0.848,0
712448658,Attrited Customer,52,F,1,High School,Single,Less than $40K,Blue,36,1795,2281,0.618,0
719964933,Existing Customer,50,F,5,Graduate,Single,Less than $40K,Blue,41,1438.3,4550,0.857,0
719857008,Existing Customer,37,F,1,Graduate,Single,$40K - $60K,Blue,36,2886,4531,0.723,0.762
758340108,Existing Customer,39,F,2,Graduate,Single,Less than $40K,Silver,29,10024,3906,0.592,0.091
708276183,Attrited Customer,52,F,3,Post-Graduate,Married,Less than $40K,Blue,45,1760,1554,0.029,0
716481408,Existing Customer,38,F,2,Graduate,Single,Less than $40K,Blue,36,1461,4769,0.949,0
720590058,Attrited Customer,51,F,1,Graduate,Single,$40K - $60K,Blue,36,8840,2839,0.808,0.203
789347133,Existing Customer,38,F,2,Post-Graduate,Married,$40K - $60K,Blue,28,4468,4690,0.756,0.536
719112258,Existing Customer,42,M,4,College,Unknown,$60K - $80K,Blue,35,2516,4692,0.681,0.541
717748608,Attrited Customer,35,F,4,High School,Married,Less than $40K,Blue,24,1555,2252,0.645,0.561
710740008,Existing Customer,57,M,1,Graduate,Unknown,$80K - $120K,Blue,39,1438.3,5140,0.519,0.446
716694108,Attrited Customer,42,M,4,Uneducated,Married,$120K +,Blue,34,5195,2682,0.231,0.09
719372583,Existing Customer,57,M,3,Graduate,Single,$120K +,Blue,36,17268,4077,0.698,0.069
751350558,Existing Customer,57,F,1,High School,Married,Less than $40K,Blue,50,1609,4770,0.7,0
715123983,Existing Customer,43,F,1,College,Single,Less than $40K,Blue,36,3342,5848,0.8,0.753
709250508,Existing Customer,63,M,1,Uneducated,Single,Less than $40K,Blue,56,6973,4877,0.692,0.361
716754783,Attrited Customer,43,M,4,High School,Married,$120K +,Blue,30,17228,2229,0.375,0.077
719025333,Existing Customer,48,M,2,Post-Graduate,Married,$40K - $60K,Blue,42,1898,3513,0.686,0
718566858,Existing Customer,46,F,2,College,Single,Less than $40K,Blue,36,1438.3,5005,0.795,0
818729208,Existing Customer,52,M,3,Graduate,Married,$60K - $80K,Blue,47,8185,4525,0.604,0.115
709068183,Existing Customer,53,M,4,College,Single,$60K - $80K,Blue,42,3096,4709,0.776,0
715358283,Existing Customer,57,F,2,Uneducated,Married,Less than $40K,Blue,46,2129,4509,0.825,0.535
710966433,Existing Customer,50,F,3,Uneducated,Married,Less than $40K,Blue,36,2615,3785,1.161,0.537
708575058,Attrited Customer,46,F,3,Uneducated,Divorced,$40K - $60K,Blue,39,3157,3300,0.568,0.306
713929533,Attrited Customer,36,F,3,College,Married,Less than $40K,Blue,36,1707,2060,0.529,0
714087258,Existing Customer,49,F,1,Uneducated,Divorced,Less than $40K,Blue,36,1838,5156,0.895,0
756383283,Existing Customer,38,F,3,College,Married,Less than $40K,Blue,31,5523,4170,0.739,0.456
720766908,Attrited Customer,40,F,2,Uneducated,Single,Less than $40K,Blue,28,3021,2814,0.321,0
718133733,Existing Customer,44,F,4,Post-Graduate,Unknown,Less than $40K,Blue,36,7317,4100,0.81,0.21
720027258,Existing Customer,53,F,2,High School,Single,Less than $40K,Blue,40,1438.3,4978,0.921,0
807604233,Existing Customer,54,M,3,Graduate,Married,$80K - $120K,Blue,49,11114,5044,0.688,0.223
801786483,Existing Customer,51,M,0,High School,Single,$80K - $120K,Blue,45,10648,4930,0.978,0.236
789138258,Existing Customer,45,F,3,High School,Single,Less than $40K,Blue,34,2976,4799,0.729,0.797
805524708,Attrited Customer,52,F,3,High School,Divorced,Less than $40K,Blue,47,6629,2599,0.562,0.38
771735933,Existing Customer,48,M,2,High School,Married,$80K - $120K,Blue,36,10761,4731,0.783,0.16
789917208,Existing Customer,40,F,4,High School,Married,Less than $40K,Blue,31,1968,5087,0.725,0.905
779608083,Existing Customer,55,M,2,Doctorate,Single,Less than $40K,Blue,44,3897,3681,0.632,0.32
774675933,Existing Customer,40,M,3,College,Divorced,$80K - $120K,Silver,34,34516,3510,0.476,0.059
716741508,Existing Customer,33,F,3,High School,Married,Less than $40K,Blue,21,2831,4460,0.857,0.412
718116933,Existing Customer,53,F,3,Graduate,Single,Less than $40K,Blue,36,1438.3,4704,0.756,0.438
720513333,Existing Customer,46,M,3,High School,Single,$80K - $120K,Blue,39,21350,4878,0.444,0.081
719584608,Existing Customer,40,M,4,High School,Unknown,$40K - $60K,Blue,32,1438.3,4215,0.927,0
719512983,Attrited Customer,47,F,4,Graduate,Single,Less than $40K,Blue,39,1438.3,2295,0.545,0
714923583,Attrited Customer,38,F,2,Graduate,Unknown,Less than $40K,Blue,36,2369,1924,0.548,0
779397183,Existing Customer,42,F,2,Graduate,Single,Less than $40K,Blue,31,3659,4068,0.694,0
714671658,Existing Customer,38,F,5,Graduate,Married,Less than $40K,Blue,31,2153,4268,0.667,0.647
779218233,Existing Customer,47,F,5,Post-Graduate,Single,Less than $40K,Blue,37,9430,4115,0.923,0
713456583,Existing Customer,45,M,2,High School,Married,$80K - $120K,Silver,37,34516,3247,0.707,0.043
790221633,Existing Customer,44,F,4,Graduate,Single,$40K - $60K,Blue,38,3897,4627,0.791,0.589
721299483,Existing Customer,47,M,3,Graduate,Single,$80K - $120K,Blue,32,11671,4168,0.868,0.112
783573408,Existing Customer,42,F,4,College,Single,$40K - $60K,Blue,36,2575,5267,0.886,0.83
709641933,Existing Customer,42,F,3,Graduate,Married,$40K - $60K,Blue,36,3433,4504,0.787,0.544
718755483,Existing Customer,44,M,2,High School,Married,$60K - $80K,Blue,36,7317,5082,0.686,0.131
720914358,Existing Customer,46,F,3,Graduate,Married,Less than $40K,Blue,36,4416,4894,0.647,0.302
714811533,Existing Customer,39,M,2,High School,Unknown,$60K - $80K,Blue,32,1715,5910,0.517,0
719898108,Existing Customer,57,F,2,Doctorate,Married,$40K - $60K,Blue,41,3667,5322,0.975,0.221
780338733,Existing Customer,50,F,2,Graduate,Married,Less than $40K,Blue,37,1438.3,5102,0.694,0.341
821356083,Existing Customer,54,F,3,Uneducated,Married,$40K - $60K,Blue,49,1626,4830,0.642,0
793428408,Existing Customer,50,F,3,Uneducated,Married,Less than $40K,Blue,44,1596,5235,1,0.742
719075883,Existing Customer,38,F,3,High School,Married,$40K - $60K,Blue,27,2363,3904,0.61,0.86
714986583,Existing Customer,55,F,4,Uneducated,Single,Less than $40K,Blue,46,4978,5025,0.879,0.185
753233733,Existing Customer,38,M,1,Graduate,Single,$80K - $120K,Blue,29,2155,3781,0.906,0.599
806914158,Attrited Customer,38,F,4,Graduate,Married,$40K - $60K,Blue,33,4047,2134,0.478,0
789191358,Existing Customer,55,M,4,Graduate,Single,$80K - $120K,Blue,44,1854,4035,0.739,0.428
772111083,Existing Customer,50,M,1,High School,Married,$80K - $120K,Blue,39,5384,4338,0.829,0.259
714961383,Existing Customer,48,F,3,Uneducated,Single,Less than $40K,Blue,36,1438.3,4182,0.723,0.671
817288458,Existing Customer,33,F,2,Graduate,Single,Less than $40K,Blue,19,5141,5859,0.783,0.338
719163108,Existing Customer,44,M,3,Graduate,Married,$120K +,Blue,31,3977,4076,0.632,0.333
713922183,Existing Customer,52,M,2,Uneducated,Single,$120K +,Blue,36,2507,4461,0.921,0.502
827953683,Existing Customer,41,M,2,Graduate,Married,$60K - $80K,Blue,37,3786,5369,0.596,0.309
789678483,Existing Customer,50,F,2,High School,Married,Less than $40K,Silver,37,13384,4773,0.674,0
793630083,Attrited Customer,39,M,2,High School,Single,$120K +,Blue,33,1726,1804,0.259,0.855
756306183,Existing Customer,42,F,1,College,Married,Less than $40K,Blue,35,2873,4897,1.088,0.876
736893108,Existing Customer,33,F,2,Doctorate,Single,Less than $40K,Blue,26,1438.3,4196,0.891,0
712900308,Attrited Customer,44,F,2,College,Single,Less than $40K,Blue,34,1751,2078,0.423,0
798045708,Existing Customer,42,F,5,Graduate,Married,$40K - $60K,Blue,36,7434,4182,1.171,0
712111608,Existing Customer,59,F,2,Post-Graduate,Single,Less than $40K,Blue,54,1438.3,4919,0.756,0
780660183,Attrited Customer,43,F,4,High School,Divorced,Less than $40K,Blue,32,8203,2613,0.84,0
720761208,Attrited Customer,59,M,1,College,Single,$120K +,Blue,47,4789,2496,0.64,0.075
788794758,Attrited Customer,46,M,4,Graduate,Single,$40K - $60K,Blue,28,2979,2061,0.462,0
711150333,Attrited Customer,40,F,3,Graduate,Single,Less than $40K,Blue,31,2391,2857,0.6,0
714418158,Existing Customer,63,F,0,Uneducated,Single,Less than $40K,Blue,56,7264,3527,0.816,0.117
717231558,Existing Customer,49,F,4,Graduate,Married,Less than $40K,Blue,43,3002,4851,0.947,0.482
711589758,Existing Customer,42,M,5,High School,Married,$60K - $80K,Blue,32,4162,3967,0.923,0.394
715516458,Attrited Customer,42,F,1,High School,Married,$40K - $60K,Blue,36,2705,2602,0.433,0.898
714998508,Existing Customer,53,M,3,Uneducated,Married,$120K +,Blue,36,3742,5326,0.676,0.389
713328108,Existing Customer,60,F,1,College,Married,Less than $40K,Blue,36,1671,5189,0.795,0.627
716229108,Existing Customer,55,F,3,College,Divorced,Less than $40K,Blue,46,3282,4674,0.585,0.689
820925433,Existing Customer,50,F,2,Post-Graduate,Single,Less than $40K,Blue,45,1529,4751,0.884,0.464
816129258,Existing Customer,34,F,2,Post-Graduate,Single,Less than $40K,Blue,29,2509,4837,0.542,0.756
713542008,Existing Customer,48,F,3,High School,Unknown,Less than $40K,Blue,37,1438.3,4236,0.844,0
717385083,Existing Customer,46,M,3,High School,Married,$120K +,Blue,35,4916,4813,0.706,0.228
708652908,Existing Customer,47,F,5,Uneducated,Married,Less than $40K,Blue,36,2291,4498,0.761,0.619
715644633,Existing Customer,42,F,3,Graduate,Single,$40K - $60K,Blue,34,1528,5212,0.833,0.537
714600258,Existing Customer,45,M,2,Post-Graduate,Married,$60K - $80K,Blue,36,5945,3645,1,0.339
823566408,Existing Customer,44,F,3,Graduate,Married,Less than $40K,Blue,40,1438.3,4625,0.938,0
708307533,Existing Customer,42,M,2,Uneducated,Married,$60K - $80K,Blue,30,3086,4129,0.884,0
820085808,Existing Customer,54,F,3,Graduate,Married,Less than $40K,Blue,49,2598,4692,0.72,0.517
716685033,Existing Customer,38,F,1,High School,Married,$40K - $60K,Blue,19,5559,5344,0.864,0.288
713063958,Existing Customer,51,M,1,Graduate,Single,$80K - $120K,Blue,39,7562,5010,0.7,0.143
708371733,Existing Customer,41,F,3,High School,Married,Less than $40K,Blue,15,4662,4931,0.841,0
780277458,Existing Customer,52,F,2,Graduate,Single,Less than $40K,Blue,38,2904,4503,0.712,0.867
712968708,Existing Customer,55,F,1,High School,Single,$40K - $60K,Blue,47,2343,5167,0.773,0.76
721444758,Existing Customer,47,F,2,College,Married,Less than $40K,Blue,36,2780,4980,0.857,0.797
711448983,Attrited Customer,47,F,2,Graduate,Married,Less than $40K,Blue,34,2234,2313,0.321,0.906
712664658,Attrited Customer,35,F,1,Graduate,Single,Less than $40K,Blue,30,1649,2549,0.588,0
713726958,Attrited Customer,40,F,3,Doctorate,Married,Less than $40K,Blue,21,1728,2191,0.357,0
716009883,Existing Customer,41,F,1,Graduate,Single,$40K - $60K,Blue,28,8482,4245,0.897,0.069
712715208,Attrited Customer,52,M,1,High School,Single,$80K - $120K,Blue,44,3770,2387,0.5,0
716273133,Existing Customer,41,F,3,Graduate,Married,Less than $40K,Blue,36,1593,4853,0.592,0
709927458,Existing Customer,38,M,3,Graduate,Single,$40K - $60K,Blue,20,10486,4042,0.925,0.147
715162608,Attrited Customer,48,F,2,Graduate,Single,Less than $40K,Blue,41,2168,2499,0.407,0.61
788719533,Existing Customer,53,M,4,Post-Graduate,Married,$80K - $120K,Blue,34,13679,4060,1.346,0
715566408,Existing Customer,45,F,3,Doctorate,Married,Less than $40K,Blue,36,2143,4404,0.75,0.69
717359208,Existing Customer,57,F,0,College,Married,Less than $40K,Blue,47,4945,4037,0.756,0.36
721410858,Existing Customer,54,F,4,High School,Single,Less than $40K,Blue,36,1921,4512,0.765,0.694
779420583,Existing Customer,45,F,4,Graduate,Single,Less than $40K,Blue,33,3001,4662,0.628,0.685
714222183,Existing Customer,38,F,3,Graduate,Single,$40K - $60K,Blue,36,2132,4874,0.66,0.508
709079883,Attrited Customer,45,F,4,Doctorate,Married,Less than $40K,Blue,36,1663,2729,0.52,0.609
713782608,Existing Customer,46,F,4,Graduate,Single,$40K - $60K,Blue,36,2652,5329,0.729,0.9
720236433,Existing Customer,41,M,4,College,Married,$80K - $120K,Blue,22,5037,4379,0.811,0.332
708341958,Existing Customer,31,F,1,College,Divorced,Less than $40K,Blue,21,2061,4480,0.87,0.924
780360558,Existing Customer,33,F,1,Graduate,Married,Less than $40K,Blue,20,1507,4698,0.851,0
715012833,Existing Customer,46,F,1,High School,Married,Less than $40K,Blue,36,3073,4858,0.974,0.819
719843958,Existing Customer,46,M,2,Graduate,Married,$120K +,Blue,34,1754,4874,0.837,0.51
767197983,Existing Customer,52,F,2,High School,Single,Less than $40K,Blue,45,4209,5938,0.694,0
711874833,Existing Customer,45,M,3,College,Divorced,$40K - $60K,Blue,37,2449,5497,0.63,0
714930333,Attrited Customer,39,M,3,College,Married,$80K - $120K,Blue,30,4618,2476,0.75,0
720989133,Existing Customer,41,F,2,College,Married,Less than $40K,Blue,36,1654,4596,0.822,0.661
720893958,Existing Customer,49,F,4,Uneducated,Single,Less than $40K,Blue,36,1544,4215,1.12,0.647
769709058,Existing Customer,60,M,1,Uneducated,Single,$60K - $80K,Blue,54,3618,4228,0.465,0.269
711005583,Existing Customer,37,M,3,High School,Single,$80K - $120K,Blue,24,3437,5110,0.854,0.31
